delivery_id,order_id,shipping_address,tracking_number,delivery_status,delivery_date
8015,8015,"80634 Robinson Points, East Sandra, ME 68826",TRACK008015,processing,2024-02-08 17:21:41.747453
8016,8016,"689 Smith Expressway Suite 512, Stephanieborough, OK 23555",TRACK008016,delivered,2023-12-29 03:30:41.617003
8017,8017,"6690 Mercedes Flat Suite 602, Lake Mary, CO 99536",TRACK008017,returned,2024-05-06 07:52:48.610409
8018,8018,"90560 Flores Drives, West Melissaview, OR 68952",TRACK008018,cancelled,2024-01-21 20:18:35.584095
8019,8019,"9957 Estrada Gateway, East John, AK 35392",TRACK008019,delivered,2024-03-15 20:14:00.673733
8020,8020,"15464 Gabrielle Shoals Apt. 946, Amyton, WY 51570",TRACK008020,returned,2024-10-08 03:03:17.214281
8021,8021,"4499 Moore Flats Suite 614, Port Joseph, WI 51083",TRACK008021,processing,2023-11-28 10:13:18.574708
8022,8022,"60416 Christine Track, Fuentesview, CA 28221",TRACK008022,returned,2024-07-30 08:32:44.426827
8023,8023,"703 Barr Ports, Hayesmouth, AZ 20659",TRACK008023,delivered,2024-05-14 00:16:31.443138
8024,8024,"875 Vasquez Trafficway, West Stuartport, WI 86296",TRACK008024,cancelled,2024-03-19 20:54:59.792868
8025,8025,"06216 Boyd Rue, Traceyburgh, ID 57908",TRACK008025,cancelled,2024-03-26 23:45:34.263771
8026,8026,"23320 Bowen Lodge Suite 797, West Megan, FL 29975",TRACK008026,returned,2024-04-08 21:34:56.110071
8027,8027,"USNS Dixon, FPO AP 81414",TRACK008027,returned,2023-11-11 04:12:21.665267
8028,8028,"PSC 3008, Box 5482, APO AA 08378",TRACK008028,cancelled,2024-10-06 08:10:25.457227
8029,8029,"24824 Moon Crossing Apt. 150, Danieltown, MA 84197",TRACK008029,delivered,2024-02-06 12:45:54.597241
8030,8030,"80742 Tammy Ways Apt. 080, East Jenniferberg, NM 04248",TRACK008030,cancelled,2024-09-29 14:11:15.811547
8031,8031,"892 Chen Shores, Martinberg, IN 54289",TRACK008031,in_transit,2024-10-13 17:46:44.347356
8032,8032,"574 Mitchell Pines Apt. 794, Susanside, IN 85152",TRACK008032,cancelled,2024-08-01 07:42:45.191088
8033,8033,"58462 Flores Tunnel, Markview, NV 84336",TRACK008033,delivered,2024-01-28 21:18:04.125237
8034,8034,"8468 Savannah Mall, Jonathantown, VT 84257",TRACK008034,returned,2023-12-14 20:48:24.180818
8035,8035,"5316 Jonathan Prairie Apt. 878, Lake Justinport, MN 42740",TRACK008035,cancelled,2024-06-24 23:42:40.042855
8036,8036,"5660 Kent Plaza Suite 432, Benjaminmouth, VT 92509",TRACK008036,cancelled,2024-02-27 09:40:02.715616
8037,8037,"417 Amanda Camp, Morrisborough, MT 05459",TRACK008037,returned,2023-11-18 01:39:30.568490
8038,8038,"0230 Gonzalez Cliff, Lake Adam, MS 26073",TRACK008038,returned,2024-09-01 15:18:58.696215
8039,8039,"PSC 6500, Box 6267, APO AA 18881",TRACK008039,processing,2024-08-09 06:31:10.343332
8040,8040,"7597 Richard Brooks, Port Jennifer, PA 93121",TRACK008040,delivered,2024-10-17 13:42:37.208559
8041,8041,"929 Smith Forges, Ryanton, NH 62603",TRACK008041,delivered,2024-07-12 03:32:08.906145
8042,8042,"5607 Brian Trail, South Jamesland, OR 21206",TRACK008042,returned,2024-06-21 09:09:11.772178
8043,8043,"PSC 9913, Box 0358, APO AE 39936",TRACK008043,in_transit,2024-05-14 22:50:36.333159
8044,8044,"45188 Alvarez Overpass Suite 729, Donnaton, AS 03485",TRACK008044,cancelled,2024-01-01 21:52:31.007430
8045,8045,"035 Laura Street, Kellymouth, MH 08563",TRACK008045,in_transit,2024-06-10 09:50:55.161445
8046,8046,"2726 Robert Radial, Jacobville, WA 03006",TRACK008046,processing,2024-07-13 03:27:29.610990
8047,8047,"5641 Stewart Lodge, Hudsonborough, MI 55786",TRACK008047,processing,2024-05-11 06:12:56.657649
8048,8048,"62028 Hicks Corner Suite 527, Jeffreyfurt, IA 04086",TRACK008048,in_transit,2024-06-27 23:44:47.927680
8049,8049,"275 Elizabeth Square, Dennisborough, NC 41576",TRACK008049,processing,2024-06-19 05:18:00.895020
8050,8050,"0744 Bryan River, Fosterland, UT 24290",TRACK008050,in_transit,2024-01-20 08:02:42.338732
8051,8051,"10530 Kelsey Gardens, Baileyfort, IL 89774",TRACK008051,in_transit,2024-02-22 18:02:37.732588
8052,8052,"1014 Philip Knoll Suite 039, Bethmouth, NE 19283",TRACK008052,in_transit,2024-06-04 08:36:26.741716
8053,8053,"3265 Jacob Parkway Apt. 286, Pricetown, VA 84226",TRACK008053,cancelled,2024-06-18 00:47:34.088885
8054,8054,"039 Medina Trail, East Mary, WI 96123",TRACK008054,delivered,2024-02-10 12:37:01.688508
8055,8055,"695 Young Shore Apt. 486, Port James, SC 74902",TRACK008055,delivered,2024-03-27 00:41:50.015052
8056,8056,"USCGC Smith, FPO AE 95755",TRACK008056,returned,2024-03-19 08:12:19.285887
8057,8057,"530 Martin Mountains Apt. 319, Lake Lauramouth, AL 90178",TRACK008057,in_transit,2024-07-30 03:32:07.588830
8058,8058,"33314 Matthews Lodge, Lake Jasonview, NY 42972",TRACK008058,delivered,2024-08-09 09:04:33.822872
8059,8059,"796 Cardenas Land, Ramosbury, MT 32316",TRACK008059,cancelled,2023-11-15 10:23:08.731014
8060,8060,"9031 Cynthia Port, North Jasmine, ME 42851",TRACK008060,cancelled,2024-02-04 13:23:18.682396
8061,8061,"7679 Harris Springs, Woodhaven, VT 79952",TRACK008061,in_transit,2024-05-22 07:33:55.605346
8062,8062,"96382 Christopher Trail Suite 113, Lake Carlymouth, GA 47749",TRACK008062,returned,2024-09-29 23:17:31.682959
8063,8063,"58600 Carol Spring Apt. 197, West Lindseyport, CO 38704",TRACK008063,cancelled,2024-06-10 12:23:33.847036
8064,8064,"385 Martinez Heights Suite 401, East Josephfurt, AS 83365",TRACK008064,cancelled,2024-07-04 08:15:26.178756
8065,8065,"2524 Linda Rapid Suite 364, Lake Victor, PW 04302",TRACK008065,cancelled,2024-04-26 22:22:11.540765
8066,8066,"0190 Marcia Garden, Lake Jennahaven, ME 84611",TRACK008066,delivered,2024-02-19 05:17:35.973587
8067,8067,"2651 Krystal Village Suite 750, East Christyton, LA 63376",TRACK008067,cancelled,2023-10-28 09:55:19.405299
8068,8068,"843 Thornton Mill, Gonzalesborough, KY 68814",TRACK008068,returned,2024-08-14 08:38:32.938582
8069,8069,"626 Guerrero Island Apt. 449, Reynoldschester, MH 95904",TRACK008069,in_transit,2024-09-17 16:29:24.651130
8070,8070,"3646 Jorge Grove Suite 308, South Jordanmouth, NM 69308",TRACK008070,processing,2023-12-22 03:08:00.472379
8071,8071,"138 Dickerson Centers, Darrylberg, AL 61324",TRACK008071,cancelled,2024-04-06 14:23:03.498184
8072,8072,"84904 James Passage, New Kelli, DC 18190",TRACK008072,processing,2024-04-03 09:18:26.187193
8073,8073,"8623 Mills Plaza Suite 472, Annahaven, MT 92172",TRACK008073,in_transit,2024-07-07 04:52:12.745678
8074,8074,"2667 Smith Crescent Apt. 320, East Susan, AZ 56861",TRACK008074,cancelled,2024-09-30 20:46:41.485223
8075,8075,"282 Ann Village Suite 162, Richardsport, UT 24293",TRACK008075,delivered,2024-01-04 13:47:59.256297
8076,8076,"3447 Brandt Lakes Apt. 962, East Kevin, RI 17435",TRACK008076,cancelled,2024-02-12 03:03:34.550186
8077,8077,"119 Stanley Villages, Jacquelinefort, SD 88693",TRACK008077,processing,2023-10-31 13:34:06.818494
8078,8078,"26698 Phillips Village Apt. 111, South Richard, NM 82622",TRACK008078,processing,2023-11-22 20:21:09.209457
8079,8079,"571 Leslie Avenue Suite 700, Schneiderborough, NH 50833",TRACK008079,returned,2024-03-19 19:39:22.828283
8080,8080,"30409 Linda Spur Suite 692, South Ginastad, AZ 72079",TRACK008080,processing,2024-07-09 12:49:02.923259
8081,8081,"Unit 4807 Box 4358, DPO AE 32511",TRACK008081,delivered,2023-12-27 17:53:39.011109
8082,8082,"2074 Donna Extension, West Alanfort, MT 14767",TRACK008082,in_transit,2023-12-19 13:24:59.415321
8083,8083,"05699 Andrew Centers Apt. 362, North Lauraview, UT 22956",TRACK008083,returned,2024-04-29 03:24:54.051005
8084,8084,"599 Darlene Land Suite 090, South Brittany, DC 02466",TRACK008084,returned,2024-09-12 19:37:47.962994
8085,8085,"239 Phillips Creek, Mitchellmouth, MO 23089",TRACK008085,returned,2023-12-06 00:41:23.754982
8086,8086,"47981 Sherry Glen Suite 109, West Stephenton, IL 79069",TRACK008086,cancelled,2023-12-18 15:56:42.940403
8087,8087,"PSC 2636, Box 1257, APO AA 24874",TRACK008087,processing,2024-05-10 07:54:01.711513
8088,8088,"USNS Morgan, FPO AE 09571",TRACK008088,in_transit,2024-03-01 01:01:52.206833
8089,8089,"4914 Johnson Track Apt. 795, South Jessicachester, ID 85802",TRACK008089,cancelled,2024-06-22 14:18:41.698251
8090,8090,"9184 Mark Spring Apt. 465, Port Michelle, KY 66527",TRACK008090,delivered,2023-10-28 06:40:34.909719
8091,8091,"55569 Brown Stream Suite 948, Port Carlosfurt, DE 02707",TRACK008091,delivered,2024-01-26 21:57:22.383370
8092,8092,"93345 Douglas Heights Apt. 615, Port Victoria, TN 99262",TRACK008092,delivered,2024-03-11 04:12:35.490139
8093,8093,"PSC 5345, Box 0162, APO AE 68774",TRACK008093,in_transit,2024-08-17 08:21:22.472022
8094,8094,"9426 Christopher Court Apt. 810, West Jonathan, IL 84974",TRACK008094,processing,2024-02-10 22:44:03.188243
8095,8095,"58239 Johnson Forges Suite 515, South Michaelborough, NH 33493",TRACK008095,processing,2024-06-01 08:42:01.714419
8096,8096,"983 Hall Villages Apt. 883, East Seth, MD 05077",TRACK008096,returned,2023-12-15 18:02:26.308576
8097,8097,"1831 Singh Mall Suite 259, Katherineland, MP 06271",TRACK008097,delivered,2024-01-30 17:05:52.106142
8098,8098,"205 Craig Crossing Apt. 411, East Sarah, GU 60046",TRACK008098,returned,2024-05-05 17:48:38.458642
8099,8099,"220 Hunter Summit Apt. 217, Valdezbury, MH 92366",TRACK008099,delivered,2024-07-19 10:25:22.891791
8100,8100,"6864 Gallegos Drives Suite 607, Charleshaven, FL 43221",TRACK008100,delivered,2024-05-05 19:55:49.644345
8101,8101,"021 Matthew Roads, Taylormouth, NV 43281",TRACK008101,returned,2023-10-28 04:16:03.413066
8102,8102,"1450 Matthew Flat, East Kristin, WI 43680",TRACK008102,cancelled,2024-04-13 03:32:18.327038
8103,8103,"03739 Ashley Pine, Michaelhaven, MA 15527",TRACK008103,in_transit,2023-11-23 01:17:17.013936
8104,8104,"5238 Stephanie Trail, Port Barbara, PR 09801",TRACK008104,processing,2024-03-05 01:14:29.600885
8105,8105,"90179 Green Trafficway, Brownfurt, WV 73389",TRACK008105,in_transit,2023-12-14 13:18:04.041329
8106,8106,"USS Cameron, FPO AE 51552",TRACK008106,cancelled,2024-08-29 08:35:35.426911
8107,8107,"63611 Graham Stravenue, Nicholasport, CA 58967",TRACK008107,in_transit,2024-08-28 10:04:26.466792
8108,8108,"02224 Nicholas Viaduct, Wagnerland, CO 75525",TRACK008108,returned,2023-12-16 00:41:18.446462
8109,8109,"8281 Miller Mills, South Matthew, MA 73392",TRACK008109,returned,2024-02-04 11:45:29.345813
8110,8110,"87633 Juarez Springs Apt. 157, Shawhaven, WA 48150",TRACK008110,cancelled,2024-08-20 06:25:55.215034
8111,8111,"833 Matthew Isle Apt. 011, Port Kevinburgh, AS 25681",TRACK008111,delivered,2024-06-08 12:14:41.499776
8112,8112,"3638 Wright Falls, Everettshire, NE 35926",TRACK008112,processing,2024-03-26 16:52:41.083026
8113,8113,"42817 Doyle Forks, Shanefort, TN 55630",TRACK008113,delivered,2024-08-30 08:22:37.078204
8114,8114,"1549 Christie Row, North Mariahburgh, LA 06201",TRACK008114,cancelled,2024-06-17 22:25:11.717680
8115,8115,"397 Davis Pine Apt. 538, West Theresahaven, MS 30795",TRACK008115,processing,2023-11-22 18:54:11.503379
8116,8116,"37866 Thomas Harbors, Port Lisa, KY 82368",TRACK008116,delivered,2023-12-17 21:26:34.395950
8117,8117,"22866 Edward Forge Apt. 690, Stewarttown, VT 29943",TRACK008117,in_transit,2024-01-22 17:27:58.725830
8118,8118,"484 Esparza Plain, Saunderschester, VT 13538",TRACK008118,cancelled,2024-01-12 18:39:10.709132
8119,8119,"44364 Jennifer Haven, South Nina, AR 68592",TRACK008119,processing,2024-06-24 13:41:09.560204
8120,8120,"3016 Mark Parkway, Whiteview, MA 81533",TRACK008120,cancelled,2024-05-15 15:43:25.497005
8121,8121,"USS Jacobson, FPO AA 93168",TRACK008121,delivered,2024-03-16 18:48:05.776783
8122,8122,"1318 Matthew Run, Rachelchester, FL 01644",TRACK008122,in_transit,2024-09-26 19:11:52.401800
8123,8123,"268 Beverly Motorway, Robertmouth, GA 87963",TRACK008123,processing,2024-09-14 23:12:37.733885
8124,8124,"0894 Lara Meadows Suite 813, South Christina, FM 48631",TRACK008124,cancelled,2024-03-16 19:22:53.199789
8125,8125,"255 Sandra Drive Suite 586, North Tanyachester, NE 45981",TRACK008125,cancelled,2024-02-27 11:06:15.785557
8126,8126,"97129 Henry Villages Apt. 799, Andrewsfort, DC 48308",TRACK008126,processing,2023-12-06 18:08:48.985460
8127,8127,"70261 Duncan Flat Apt. 739, North Jeromeborough, UT 85134",TRACK008127,delivered,2024-09-09 13:48:38.900545
8128,8128,"7758 James Pike Apt. 893, North Dennis, WA 64081",TRACK008128,delivered,2024-02-26 15:47:06.875148
8129,8129,"2531 Danielle View, Brandonburgh, MN 72691",TRACK008129,cancelled,2024-06-04 11:23:58.916278
8130,8130,"5906 Brewer Brooks Apt. 218, Lake Victorhaven, RI 61557",TRACK008130,in_transit,2024-05-05 01:46:13.608882
8131,8131,"71791 Miranda Rue, Ambershire, CT 15392",TRACK008131,returned,2024-04-05 13:11:23.500251
8132,8132,"461 Booth Spring, Lake Zacharyport, SD 24051",TRACK008132,cancelled,2024-02-09 12:39:21.619523
8133,8133,"4608 Steve Gateway Suite 809, Rebeccaland, MO 61867",TRACK008133,processing,2023-10-21 02:39:46.155329
8134,8134,"3061 Richardson Crescent Apt. 695, Joelville, TN 32988",TRACK008134,processing,2024-03-31 18:22:44.162407
8135,8135,"PSC 3157, Box 1420, APO AA 27562",TRACK008135,in_transit,2023-11-29 20:59:19.768087
8136,8136,"435 Chase Drives, Port Thomasberg, ND 34525",TRACK008136,in_transit,2024-02-03 03:46:22.162828
8137,8137,"33820 Ashley Cliffs, Rebeccamouth, GU 06394",TRACK008137,in_transit,2024-05-21 06:17:57.887630
8138,8138,"2243 Christopher Turnpike, North Johnchester, NM 04845",TRACK008138,delivered,2023-11-05 22:41:03.167496
8139,8139,"24512 Fuller Run, Andersonville, NV 37769",TRACK008139,delivered,2024-02-29 18:10:58.616897
8140,8140,"2524 David Groves Apt. 819, Amberstad, SD 23819",TRACK008140,cancelled,2024-01-11 11:20:42.151661
8141,8141,"417 Johnson Overpass, Port Edward, SD 81499",TRACK008141,delivered,2024-09-16 22:58:24.095374
8142,8142,"015 Morrow Road, Hartville, OH 87141",TRACK008142,delivered,2024-09-27 05:49:24.771639
8143,8143,"3844 Derrick Plaza, Ballardville, ID 97398",TRACK008143,delivered,2024-03-19 08:56:18.262829
8144,8144,"06880 Rodriguez Run Suite 807, Meganborough, NC 04405",TRACK008144,cancelled,2023-11-12 03:24:05.730016
8145,8145,"6874 Laura Wells Suite 150, Edwardchester, VA 27766",TRACK008145,cancelled,2024-02-13 22:27:28.925721
8146,8146,"2545 Fisher Port, West Briannafort, MI 38927",TRACK008146,returned,2024-08-11 12:16:46.427526
8147,8147,"161 Heather Island Suite 828, Millerberg, PA 21232",TRACK008147,in_transit,2024-04-21 20:43:28.274045
8148,8148,"718 Jeffery Inlet, Millerland, PW 17436",TRACK008148,processing,2023-10-21 15:31:31.000479
8149,8149,"847 Kelsey Alley, South Madisonborough, LA 64134",TRACK008149,returned,2023-12-27 05:25:27.389952
8150,8150,"6567 Rich Centers Suite 336, Jenniferview, KY 40318",TRACK008150,cancelled,2024-07-11 15:21:02.431906
8151,8151,"972 Alexandra Heights Suite 398, Davidburgh, KS 36596",TRACK008151,returned,2023-12-07 08:06:41.329858
8152,8152,"4171 Jones Summit, Thompsonhaven, KY 16225",TRACK008152,returned,2024-04-02 00:51:24.699526
8153,8153,"447 Stephanie Junction Suite 919, Crystalhaven, NJ 81832",TRACK008153,delivered,2024-04-13 13:10:59.815398
8154,8154,"509 Lisa Bypass, Port Lorihaven, NE 00901",TRACK008154,returned,2023-11-04 18:16:34.897674
8155,8155,"935 Flores Neck Suite 708, Williamsland, PA 45150",TRACK008155,processing,2024-09-22 06:33:42.666296
8156,8156,"34971 Robert Brook Apt. 092, Port Sandramouth, PW 54188",TRACK008156,in_transit,2024-07-26 00:28:39.389246
8157,8157,"16276 Bradley Shoal Apt. 489, New Samuel, WI 66864",TRACK008157,processing,2024-08-12 03:02:57.839184
8158,8158,"999 Steve Ridge, Samuelshire, ME 18531",TRACK008158,cancelled,2023-11-25 18:54:02.172297
8159,8159,"05163 Kristi Mountains, Port Mackenzie, NH 09526",TRACK008159,cancelled,2023-11-10 18:42:19.596923
8160,8160,"285 Mcmahon Key Suite 056, New Samanthamouth, CO 60296",TRACK008160,cancelled,2024-06-05 18:48:12.861110
8161,8161,"PSC 0008, Box 2808, APO AP 38627",TRACK008161,cancelled,2024-05-13 23:14:43.513304
8162,8162,"4441 Kathleen Avenue, Kristenmouth, FM 81588",TRACK008162,processing,2024-04-10 02:37:33.899265
8163,8163,"7841 Brewer Well Apt. 743, South Megan, ME 86452",TRACK008163,delivered,2024-09-09 23:52:11.014333
8164,8164,"645 Watson Locks Suite 023, West Stephanieville, NE 98478",TRACK008164,delivered,2024-09-22 11:48:12.665821
8165,8165,"1387 Smith Groves Suite 783, Joannchester, MI 74988",TRACK008165,processing,2024-02-06 07:24:15.533415
8166,8166,"20467 Stacey Knoll Apt. 677, East Jasonfurt, AZ 15572",TRACK008166,processing,2024-02-24 15:07:47.825359
8167,8167,"86299 David Squares Suite 649, Patrickshire, GA 07130",TRACK008167,in_transit,2024-09-28 21:06:51.705043
8168,8168,"00997 Christopher Way Suite 724, Potterberg, AL 36303",TRACK008168,processing,2024-07-25 02:44:47.848009
8169,8169,"86884 Eric Heights Suite 362, Bradyshire, VI 88829",TRACK008169,returned,2023-12-09 04:09:12.709261
8170,8170,"643 Romero Rapids, New Jacob, AK 41000",TRACK008170,cancelled,2024-04-21 07:40:11.296831
8171,8171,"92310 Gay Ferry, Marissahaven, MP 50855",TRACK008171,in_transit,2024-05-17 13:48:00.666211
8172,8172,"6028 Justin Field, Murraymouth, SD 65629",TRACK008172,processing,2024-09-09 21:24:00.341112
8173,8173,"249 Jasmine Neck, Port Joshua, WA 07429",TRACK008173,returned,2024-03-26 16:21:40.794330
8174,8174,"32533 Steve Walks, Marshallmouth, IA 43861",TRACK008174,returned,2024-01-10 20:15:44.565187
8175,8175,"4855 Shaun Manors, South Miguelburgh, KY 59366",TRACK008175,returned,2024-04-01 01:10:42.174279
8176,8176,"796 Douglas Drive Apt. 039, Lake Edward, WY 73942",TRACK008176,cancelled,2023-10-30 21:27:19.860088
8177,8177,"082 Carolyn Harbors, Port Rebeccaland, TN 55374",TRACK008177,returned,2024-05-22 17:31:41.474107
8178,8178,"014 Cline Hills, Bradchester, MS 52478",TRACK008178,processing,2024-09-27 13:58:35.123625
8179,8179,"8765 Davis Pine, Ellenmouth, GA 56809",TRACK008179,delivered,2024-09-02 11:36:28.585079
8180,8180,"8922 Gary Highway, Susantown, NH 16541",TRACK008180,processing,2024-06-30 12:15:49.047938
8181,8181,"96372 Carr Ways, Webstertown, ND 07815",TRACK008181,returned,2024-02-06 03:30:08.558870
8182,8182,"21753 Yu Camp, Pittmanborough, GU 53917",TRACK008182,cancelled,2024-02-06 01:41:49.261237
8183,8183,"64275 Brandon Mount, Rachelview, FM 48413",TRACK008183,in_transit,2023-10-19 00:11:43.600769
8184,8184,"714 Johnson Ferry Apt. 004, Ericstad, WI 65164",TRACK008184,in_transit,2024-01-18 14:19:19.997827
8185,8185,"309 Rickey Brook Suite 217, New Ashley, MN 30186",TRACK008185,delivered,2024-04-08 15:38:09.443753
8186,8186,"5851 Romero Springs Apt. 284, South Hannah, WV 83900",TRACK008186,returned,2023-11-05 08:13:07.749833
8187,8187,"28121 Shelby Flats Suite 504, Angelaview, NC 47242",TRACK008187,delivered,2024-10-11 09:38:39.758215
8188,8188,"146 David Streets, Simpsonfort, AK 37408",TRACK008188,cancelled,2024-09-05 18:15:22.436572
8189,8189,"916 Richardson Bridge, Elizabethshire, OR 25820",TRACK008189,in_transit,2024-04-15 23:00:03.515478
8190,8190,"53535 Lambert Junctions Suite 904, Dawsonborough, SC 52551",TRACK008190,in_transit,2024-03-29 20:11:00.601909
8191,8191,"Unit 5378 Box 1419, DPO AE 94911",TRACK008191,processing,2024-01-24 16:17:37.878557
8192,8192,"5847 Christian Point, Douglasland, WV 67461",TRACK008192,delivered,2023-12-21 17:02:17.801276
8193,8193,"645 Michael Well, Port Keithstad, VI 69440",TRACK008193,cancelled,2024-08-10 02:27:10.583839
8194,8194,"06628 Harmon Inlet, Port Mason, WV 50841",TRACK008194,cancelled,2024-03-24 15:52:14.769979
8195,8195,"452 Armstrong Mills, East Kim, WA 70160",TRACK008195,cancelled,2024-03-07 22:58:32.485968
8196,8196,"3250 Samuel Freeway, Maryside, WY 17649",TRACK008196,returned,2024-06-11 23:50:06.852768
8197,8197,"4016 Anthony Pine, West Mary, WA 08392",TRACK008197,returned,2024-04-16 13:50:46.833999
8198,8198,"8820 Miller Villages Suite 120, Josephport, KS 20403",TRACK008198,delivered,2024-02-18 03:11:02.775249
8199,8199,"516 Anderson Junction, New Christinahaven, CO 48819",TRACK008199,processing,2023-12-16 13:58:17.868272
8200,8200,"69607 Samantha Crossroad, West John, PW 50155",TRACK008200,returned,2024-08-19 12:33:42.857311
